ymd,jyo,racenum,age,joken,track,kyori,baba,tosu,tan,fuk1,fuk2,fuk3,umaren,umatan,3renpuku,3rentan,wide1,wide2,wide3,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,winrate,topodds
20250628,2,9,2,5,17,1200,1,8,600,300,390,180,1260,3080,1340,9770,410,270,270,3,4,1,2,5,8,7,6,0,0,0,0,0,0,0,0,0,0,0.280,2.9,
20250628,2,8,2,5,24,1000,2,12,1580,460,270,200,6420,12790,10700,84480,1850,1770,940,5,3,4,11,10,9,2,6,1,12,8,7,0,0,0,0,0,0,0.260,3.8,
20250628,2,7,2,5,17,1800,2,16,500,220,550,190,5650,9160,9910,64350,1520,650,1690,1,3,7,10,11,14,4,6,2,5,12,13,9,15,16,8,0,0,0.434,5.0,
20250628,2,6,1,703,24,1700,2,12,490,130,220,110,2500,3790,1210,11920,570,180,350,9,3,1,2,4,11,7,5,8,10,6,12,0,0,0,0,0,0,0.280,4.2,
20250628,2,2,1,703,24,2400,2,12,400,150,130,440,580,1380,2770,13450,280,1490,820,2,1,7,5,4,8,12,6,9,3,11,10,0,0,0,0,0,0,0.295,2.0,
20250628,2,1,1,703,17,1200,2,15,370,180,140,310,780,1360,3370,10850,380,1050,790,1,2,7,14,10,5,4,13,12,11,9,6,3,8,15,0,0,0,0.200,3.7,
20250628,2,3,1,703,24,1700,2,14,150,110,430,680,3100,4180,16990,53690,1090,950,10930,1,6,5,3,14,2,12,4,7,11,10,8,9,13,0,0,0,0,0.460,1.5,
20250628,2,4,1,703,17,2000,2,13,210,130,240,410,1290,1890,6810,24230,530,840,3050,1,12,7,8,13,2,10,5,4,3,6,11,9,0,0,0,0,0,0.223,2.1,
20250628,10,12,2,5,17,1200,1,14,170,130,300,2910,1010,1280,42230,86290,470,6750,16500,1,9,6,14,12,8,7,5,10,4,11,3,2,13,0,0,0,0,0.586,1.7,
20250628,10,11,2,16,24,1700,1,16,250,120,260,260,1100,2000,3630,12380,530,490,1440,1,6,9,5,4,3,2,7,8,15,13,11,12,16,10,14,0,0,0.195,2.5,
20250628,10,9,2,5,17,2000,1,8,1580,170,110,110,1970,5910,650,11380,370,270,130,4,2,3,7,5,1,6,8,0,0,0,0,0,0,0,0,0,0,0.286,4.6,
20250628,3,12,2,5,24,1700,1,15,1130,310,150,170,2140,5560,3490,26600,1010,1040,350,3,2,1,8,13,9,6,4,15,7,11,5,10,12,14,0,0,0,0.236,4.4,
20250628,3,10,2,10,24,1700,1,14,120,110,160,350,390,410,1240,2720,240,420,1210,1,2,4,14,3,8,10,5,13,12,7,6,9,11,0,0,0,0,0.464,1.2,
20250628,3,9,2,10,17,2000,1,8,1230,190,110,140,880,2910,1180,13690,320,690,170,2,3,5,1,4,6,7,8,0,0,0,0,0,0,0,0,0,0,0.590,1.4,
20250628,3,8,1,703,17,1200,1,16,520,180,210,140,1990,3560,3860,18850,690,490,700,2,9,7,3,12,13,1,14,15,11,4,8,16,10,6,5,0,0,0.123,6.8,
20250628,3,4,1,703,17,1800,1,16,300,130,630,170,4820,7640,5510,32380,1410,290,2490,1,5,3,6,8,7,4,11,13,2,15,9,10,16,12,14,0,0,0.234,3.0,
20250628,3,3,1,703,24,1700,1,15,360,180,1030,330,11610,16990,32110,150510,2620,1010,6340,1,4,8,5,10,2,9,3,6,13,7,11,15,14,12,0,0,0,0.380,3.6,
20250629,10,10,2,10,24,1700,1,15,1050,290,270,140,5420,13400,4420,41440,1550,640,590,12,14,3,6,1,11,9,13,2,15,8,10,4,7,5,0,0,0,0.191,7.3,
20250629,10,11,2,16,17,1200,1,13,580,170,200,130,1800,3710,1520,9920,640,370,400,3,1,7,9,11,6,5,4,2,12,13,8,10,0,0,0,0,0,0.291,3.1,
20250629,10,12,2,5,24,1700,1,16,650,200,180,130,2280,4060,2360,14870,770,430,370,2,11,3,13,4,1,5,10,16,9,7,14,6,12,15,8,0,0,0.230,5.6,
20250629,10,9,2,5,17,1800,1,8,410,140,110,160,600,1240,1150,5430,240,460,320,5,1,2,3,6,7,4,8,0,0,0,0,0,0,0,0,0,0,0.490,4.4,
20250629,2,6,1,703,17,1800,1,16,220,140,370,180,2620,3510,5920,23530,780,360,2080,1,3,15,5,10,11,9,4,7,2,8,14,6,12,13,16,0,0,0.181,2.2,
20250629,2,7,2,5,17,1200,1,11,2540,650,970,450,29730,67640,118790,683240,6160,4280,6180,4,10,3,7,6,5,8,9,2,1,11,0,0,0,0,0,0,0,0.421,2.1,
20250629,2,8,2,5,24,1700,1,11,260,170,210,530,1480,1990,8910,23150,590,1300,2700,1,11,9,2,5,6,7,4,3,10,8,0,0,0,0,0,0,0,0.477,2.6,
20250629,3,12,2,5,17,1200,1,14,380,180,3390,400,57200,54130,142380,984550,14650,1280,22830,1,5,12,13,11,4,7,8,9,3,10,0,6,2,0,0,0,0,0.396,3.8,
20250629,10,2,1,703,17,1200,1,17,220,120,140,330,360,570,2130,5830,200,700,1120,1,2,8,4,5,17,7,6,3,12,15,9,11,13,14,16,10,0,0.287,2.2,
20250629,10,3,1,703,17,2600,1,16,430,160,360,150,3970,5490,4030,28480,1170,340,910,3,11,1,12,10,6,15,2,9,4,7,13,14,16,8,5,0,0,0.262,3.1,
20250629,10,4,1,703,24,1700,1,16,820,300,210,220,2360,5170,5590,35570,920,1100,910,2,13,1,6,5,3,4,12,11,14,15,8,10,7,9,16,0,0,0.152,6.5,
20250629,10,8,2,5,24,1000,1,14,910,200,160,140,2090,3960,2120,16940,650,460,340,3,8,7,4,13,1,5,2,10,11,6,9,14,12,0,0,0,0,0.223,2.9,
20250629,2,10,2,10,24,1700,1,11,230,120,150,410,490,780,2720,7660,220,980,1230,1,2,10,9,8,7,3,5,6,4,11,0,0,0,0,0,0,0,0.274,2.3,
20250629,10,7,1,703,17,2000,1,18,510,180,160,810,830,1710,14180,49750,360,4140,3120,2,1,8,15,12,3,11,4,10,6,17,0,16,7,9,13,14,5,0.220,3.4,
20250629,3,11,1,999,17,1800,1,14,760,280,200,430,2700,5510,10520,55480,920,1590,1480,6,7,10,2,4,3,8,5,11,1,13,9,14,12,0,0,0,0,0.197,5.0,
20250629,2,12,2,10,17,1200,1,14,3420,760,250,230,7350,16520,15920,136090,2220,2630,650,2,4,9,11,3,13,7,14,5,8,6,1,12,10,0,0,0,0,0.238,5.6,
20250629,2,11,2,999,17,2000,1,14,1300,450,370,1410,7720,14680,155010,697990,2950,13560,8690,8,13,11,2,4,12,5,9,1,6,14,7,10,3,0,0,0,0,0.174,10.7,
20250629,2,4,1,703,24,1700,1,9,240,110,110,140,220,480,400,1480,140,260,220,1,2,4,3,7,9,8,6,5,0,0,0,0,0,0,0,0,0,0.202,2.4,
20250629,2,1,0,703,17,1200,1,12,5030,420,110,290,3250,11690,9400,130120,1030,4520,430,2,6,11,3,1,9,8,7,10,5,12,4,0,0,0,0,0,0,0.388,1.4,
20250629,3,4,1,703,17,2000,1,15,430,160,160,140,1580,2470,2550,14480,550,510,410,3,2,9,1,4,13,10,11,12,6,7,14,8,15,5,0,0,0,0.342,3.4,
20250629,3,3,1,703,24,1700,1,15,220,140,670,210,4790,6660,6930,36380,1500,330,2240,1,5,3,6,4,14,8,7,13,2,12,9,15,11,10,0,0,0,0.163,2.2,
20250629,3,2,1,703,17,2600,1,16,7620,2370,5490,1000,224210,549380,1072240,9163010,35740,9220,20430,13,5,11,4,12,14,10,3,16,7,2,9,1,15,8,6,0,0,0.442,1.5,
20250629,2,3,1,703,17,1200,1,12,330,150,420,310,3700,5520,8780,39970,830,680,2740,7,3,1,5,4,6,10,11,8,2,12,9,0,0,0,0,0,0,0.240,2.0,
20250629,2,2,1,703,24,1000,1,12,1160,240,140,140,1520,3690,1880,13950,510,630,290,6,3,7,2,8,1,4,11,9,10,12,5,0,0,0,0,0,0,0.196,3.1,
20250629,3,1,1,703,24,1700,1,15,310,140,150,600,480,930,5540,19700,260,1700,1760,2,1,4,14,3,6,5,7,11,12,8,13,15,10,9,0,0,0,0.357,2.6,
20250629,2,9,2,5,17,2000,1,10,890,220,120,130,1490,3660,1210,12530,530,440,200,8,1,3,2,10,4,9,6,7,5,0,0,0,0,0,0,0,0,0.453,5.2,
20250629,3,10,2,16,24,1700,1,15,240,140,360,290,1730,2640,5650,18760,720,630,2890,6,1,10,5,3,15,2,12,14,4,13,7,9,8,11,0,0,0,0.224,3.3,
20250629,3,9,2,10,17,1200,1,11,180,110,120,120,510,660,490,1550,190,180,270,1,2,3,7,5,4,9,8,10,11,6,0,0,0,0,0,0,0,0.367,1.8,
20250629,3,8,2,5,17,1800,1,9,5320,860,250,130,20750,52570,9150,144800,3820,1390,490,3,5,0,1,4,2,6,7,8,0,0,0,0,0,0,0,0,0,0.403,2.3,
20250629,3,7,2,5,24,1150,1,16,1140,200,110,180,770,2610,2010,15220,360,990,300,2,3,7,8,16,13,1,11,6,10,5,12,4,15,9,14,0,0,0.235,1.6,
20250705,2,1,0,703,17,1200,3,8,170,110,140,560,450,760,3740,11490,200,1220,1210,1,4,2,5,6,7,3,8,0,0,0,0,0,0,0,0,0,0,0.276,1.7,
20250705,2,2,1,703,24,1000,4,12,220,120,110,250,390,720,980,2980,190,420,620,1,2,12,3,6,5,7,4,9,10,11,8,0,0,0,0,0,0,0.230,2.2,
20250705,2,3,1,703,17,2000,3,13,5700,1330,160,370,6900,14980,16090,144620,2760,5220,540,9,2,3,6,4,0,11,10,8,7,1,5,12,0,0,0,0,0,0.244,3.1,
20250705,2,6,1,703,24,1700,3,12,290,120,160,420,630,1370,3600,12480,320,1110,1350,1,2,6,4,0,10,3,5,9,8,7,11,0,0,0,0,0,0,0.265,2.9,
20250705,2,7,2,5,17,2600,2,12,180,120,150,240,580,940,1950,5480,270,400,750,4,1,2,6,3,7,12,8,9,5,10,11,0,0,0,0,0,0,0.263,6.6,
20250705,2,8,2,5,17,1200,2,9,160,110,150,150,580,650,1150,3490,220,290,840,1,2,3,9,7,5,6,8,4,0,0,0,0,0,0,0,0,0,0.508,1.6,
20250705,2,9,2,5,17,1800,2,8,350,130,200,120,1500,2340,1200,7560,400,190,420,3,1,7,2,5,6,4,8,0,0,0,0,0,0,0,0,0,0,0.326,2.6,
20250705,10,8,2,5,17,1200,1,9,300,120,120,140,570,890,630,2790,240,250,260,2,1,3,6,7,5,8,9,4,0,0,0,0,0,0,0,0,0,0.309,3.5,
20250705,10,6,1,703,24,1700,1,16,9490,1580,260,2950,20350,73360,242550,1935140,5030,31690,10570,4,14,2,11,15,16,3,5,8,12,7,1,9,13,10,6,0,0,0.212,4.8,
20250705,10,4,1,703,24,1000,1,14,370,150,240,130,1910,2930,2380,11860,650,320,580,1,3,4,2,13,12,7,14,11,5,9,6,8,10,0,0,0,0,0.183,3.7,
20250705,10,2,1,703,24,1700,1,16,2750,700,730,260,33860,69750,76360,685190,7050,2830,3380,6,4,3,5,11,15,16,14,8,12,7,10,2,1,9,13,0,0,0.196,2.4,
20250705,3,12,2,5,17,1200,1,15,310,160,350,400,2650,3940,12310,47620,950,1030,3050,1,5,7,8,6,2,11,13,3,4,9,15,10,14,12,0,0,0,0.212,3.1,
20250705,3,10,2,10,24,1700,1,15,150,110,210,330,570,740,3840,7580,340,710,2360,1,5,4,7,3,2,9,13,8,10,12,14,11,6,15,0,0,0,0.458,1.5,
20250705,3,9,2,5,17,2000,1,10,890,280,400,180,7420,9930,9600,62910,1870,650,1270,6,8,3,4,1,5,2,10,9,7,0,0,0,0,0,0,0,0,0.309,3.8,
20250705,3,8,1,703,17,1800,1,16,1030,220,120,240,860,2770,3110,22750,340,1200,520,2,1,5,4,6,13,8,3,14,7,11,10,9,16,15,12,0,0,0.341,1.9,
20250705,10,10,2,10,24,1700,1,11,120,110,250,190,930,960,2560,6230,410,270,1960,1,6,5,3,7,11,2,4,8,10,9,0,0,0,0,0,0,0,0.484,1.2,
20250705,3,3,0,703,17,1800,2,9,340,160,190,560,840,1350,6220,17320,300,1780,1870,7,1,3,2,5,4,8,9,6,0,0,0,0,0,0,0,0,0,0.402,2.0,
20250705,3,2,1,703,24,1700,2,15,2120,360,170,180,2860,8610,3560,32440,1090,1000,420,3,2,9,7,15,4,10,14,1,6,5,8,13,12,11,0,0,0,0.128,4.8,
20250705,2,12,2,5,24,1700,3,13,390,180,340,210,5550,9220,9830,47220,1920,670,1300,8,1,4,11,9,3,4,7,2,6,13,10,12,0,0,0,0,0,0.172,13.4,
20250705,2,4,1,703,17,1800,3,9,3200,250,110,110,1970,8650,750,17790,430,640,120,3,2,6,9,7,8,1,5,4,0,0,0,0,0,0,0,0,0,0.330,2.4,
20250705,2,11,2,16,17,1200,2,14,350,200,180,380,1570,2480,11500,41940,700,1880,1330,1,13,2,7,4,12,10,11,6,3,8,5,14,9,0,0,0,0,0.206,3.5,
20250705,2,10,2,10,24,1700,3,14,920,210,690,120,14240,30270,7620,95350,3770,360,1550,3,5,4,1,12,7,8,11,9,13,2,6,10,14,0,0,0,0,0.290,1.7,
20250705,3,6,2,5,24,1700,2,14,2040,640,2440,770,141000,238200,618630,5076240,25610,5710,30360,10,9,1,7,8,12,5,6,4,3,13,0,2,11,0,0,0,0,0.359,2.0,
20250705,10,9,2,5,17,2000,1,8,230,130,320,210,2420,3160,4680,20080,700,370,1390,1,8,7,3,5,4,6,2,0,0,0,0,0,0,0,0,0,0,0.250,2.3,
20250705,10,7,1,703,17,1800,1,16,540,200,250,130,3460,6000,3470,25080,1200,460,730,1,3,9,14,2,7,12,10,5,4,15,16,13,8,6,11,0,0,0.195,5.4,
20250705,10,3,1,703,17,1200,1,18,2120,440,170,1350,4140,8660,53000,288620,1320,11450,3700,6,8,2,9,18,4,7,13,17,1,16,10,3,14,12,11,5,15,0.373,2.3,
20250705,3,11,2,16,24,1150,1,16,720,220,190,230,1590,3350,4270,18040,730,950,740,6,3,2,1,5,7,4,10,15,13,9,16,8,11,12,14,0,0,0.304,2.1,
20250705,3,7,1,703,17,1200,1,16,1030,300,170,640,1590,4490,12700,84330,690,3330,1670,4,2,15,10,16,6,3,1,13,11,9,5,8,7,12,14,0,0,0.278,2.3,
20250705,10,12,2,10,17,1200,1,10,600,230,270,1770,1790,3870,40270,157830,730,5740,5610,5,7,8,1,9,6,2,4,10,3,0,0,0,0,0,0,0,0,0.206,4.7,
20250705,10,11,2,16,17,1800,1,11,9950,1460,330,250,38540,82280,70790,760220,7900,4620,1320,7,8,10,4,5,2,3,6,11,9,1,0,0,0,0,0,0,0,0.364,2.1,
20250706,10,7,2,5,17,1800,1,9,250,110,110,160,310,610,530,1830,170,330,260,2,1,9,7,3,8,4,5,6,0,0,0,0,0,0,0,0,0,0.250,2.4,
20250706,10,3,1,703,17,1200,1,18,480,180,240,500,2060,3900,9870,40670,670,1610,1920,18,5,2,1,9,14,13,4,16,11,3,6,7,12,10,15,8,17,0.198,5.5,
20250706,3,8,2,5,17,1800,1,14,410,140,120,200,520,1220,1330,5750,220,510,390,2,1,6,4,12,9,3,10,7,5,8,11,14,13,0,0,0,0,0.233,2.3,
20250706,3,12,2,5,24,1150,1,15,340,170,180,660,1030,1670,9750,29860,480,2110,2510,1,5,4,2,15,6,3,11,12,9,8,7,14,13,10,0,0,0,0.469,3.4,
20250706,10,4,1,703,17,2000,1,18,660,180,170,160,1610,3240,2400,16290,580,550,490,2,3,5,7,10,1,17,18,6,9,4,8,11,15,16,12,13,14,0.218,5.0,
20250706,10,8,2,5,24,1000,1,14,260,130,150,200,740,1260,1440,6090,320,590,410,1,3,2,8,10,4,14,12,7,9,6,5,11,13,0,0,0,0,0.312,2.6,
20250706,2,9,2,10,17,1200,2,11,440,180,170,1600,970,1880,28570,98890,390,6740,5940,1,4,2,5,6,10,9,8,11,3,7,0,0,0,0,0,0,0,0.416,4.4,
20250706,2,4,1,703,17,1200,2,15,500,210,240,1130,1740,3150,27080,91390,760,4350,6080,14,4,12,1,8,5,9,2,6,3,15,11,7,13,10,0,0,0,0.227,3.5,
20250706,2,1,0,703,17,1200,2,10,450,110,110,110,610,1380,350,3020,210,180,140,2,3,1,4,10,5,6,8,7,9,0,0,0,0,0,0,0,0,0.334,2.4,
20250706,10,1,0,703,17,1200,1,16,1220,420,310,1130,6450,16600,62710,461330,2030,5180,4220,4,5,16,1,7,10,9,8,2,13,6,12,14,11,15,3,0,0,0.243,2.1,
20250706,2,11,2,999,24,1700,2,10,760,180,170,130,1870,4190,1980,16340,630,490,380,3,10,5,2,9,6,1,8,4,7,0,0,0,0,0,0,0,0,0.355,2.9,
20250706,2,3,1,703,24,1700,2,13,1330,530,530,700,6490,13320,43830,281740,1600,2480,2760,5,10,2,1,7,4,3,12,6,8,11,9,13,0,0,0,0,0,0.276,1.6,
20250706,2,6,1,703,17,2000,2,12,160,110,230,140,1100,1330,1560,5540,390,220,900,1,4,3,6,11,5,2,12,8,7,10,9,0,0,0,0,0,0,0.363,1.6,
20250706,2,7,2,5,24,1000,2,12,510,180,220,260,1620,4300,3150,21900,620,700,590,9,3,5,1,2,10,6,4,8,6,12,11,0,0,0,0,0,0,0.291,6.2,
20250706,2,8,2,5,24,1700,2,13,470,190,270,250,1780,2810,3630,15360,500,560,900,2,1,5,3,9,11,13,6,4,12,8,10,7,0,0,0,0,0,0.198,11.2,
20250706,2,2,1,703,24,1000,2,12,320,130,110,220,390,830,1450,5030,200,580,610,1,2,5,10,3,4,12,9,6,7,8,11,0,0,0,0,0,0,0.298,3.2,
20250706,2,12,2,5,17,1200,2,10,210,110,150,140,690,1080,830,3550,260,200,380,1,4,3,8,9,2,6,5,7,10,0,0,0,0,0,0,0,0,0.234,2.1,
20250706,3,3,1,703,17,1200,1,16,1660,420,220,2180,2890,6440,81320,547660,850,11320,6560,12,4,16,6,10,14,3,1,5,8,9,2,15,13,7,11,0,0,0.376,1.8,
20250706,3,6,1,703,24,1150,1,16,1490,270,170,160,3350,8560,4180,47950,1060,960,400,7,2,3,13,9,1,12,16,11,15,8,4,6,14,5,10,0,0,0.234,2.9,
20250706,3,7,1,703,17,2000,1,16,260,130,420,240,2790,4890,7850,37060,1000,420,3130,9,1,5,4,7,3,13,12,6,2,15,10,14,11,8,16,0,0,0.221,2.7,
20250706,3,9,2,10,24,1150,1,16,900,260,190,220,1330,2850,2960,17500,490,990,600,5,16,2,3,14,6,11,1,10,4,12,9,8,15,7,13,0,0,0.228,6.3,
20250706,3,10,2,10,17,1800,1,16,230,160,910,520,7590,8950,35550,158110,2360,1340,9340,4,1,8,13,5,6,7,12,15,11,2,3,16,9,14,10,0,0,0.435,3.0,
20250706,3,11,2,999,24,1700,1,15,470,240,270,680,2000,3370,13710,51530,840,2440,3060,8,1,6,14,12,7,2,10,9,5,11,4,0,3,13,0,0,0,0.220,4.3,
20250706,2,10,2,10,17,2600,2,10,1190,200,120,120,1580,4270,1360,12610,460,500,210,2,3,5,6,4,10,1,8,9,7,0,0,0,0,0,0,0,0,0.493,2.4,
20250706,10,10,2,10,17,2600,1,7,190,130,160,0,440,640,8050,23160,220,2680,3500,1,2,0,6,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0.597,1.9,
20250706,10,11,2,999,17,1200,1,18,570,270,290,490,3600,5830,16080,67370,1490,1680,2750,1,9,14,5,7,4,17,11,16,12,2,10,15,18,6,3,13,8,0.270,5.7,
20250706,10,12,2,5,24,1700,1,16,1000,320,190,400,3180,7450,11840,64360,1100,2180,950,2,4,3,1,7,15,11,6,14,10,5,16,13,12,8,9,0,0,0.217,3.9,
20250706,10,9,2,5,17,1200,1,8,940,290,240,250,2010,4600,2250,20400,450,510,370,2,6,3,8,1,5,4,7,0,0,0,0,0,0,0,0,0,0,0.343,3.8,
20250712,2,6,1,703,17,2600,1,16,1290,410,400,180,7110,15800,12460,97910,2320,1160,1170,3,11,13,5,15,2,14,10,12,8,1,16,4,7,6,9,0,0,0.261,4.6,
20250712,2,11,2,16,17,1800,1,14,690,210,210,280,2050,4830,6100,35440,710,800,1270,7,13,1,3,5,2,6,10,8,9,12,14,11,4,0,0,0,0,0.295,3.6,
20250712,3,1,0,703,17,1800,1,10,370,120,100,190,180,700,660,3110,130,580,350,1,2,7,10,9,4,8,5,3,6,0,0,0,0,0,0,0,0,0.279,3.7,
20250712,3,10,2,16,17,1200,1,9,130,100,100,140,180,270,500,920,130,230,340,1,2,3,8,7,4,9,6,5,0,0,0,0,0,0,0,0,0,0.356,1.3,
20250712,10,3,1,703,24,1000,1,14,520,140,140,110,1550,2820,760,7090,430,210,240,1,2,3,7,10,9,8,13,4,11,5,6,12,14,0,0,0,0,0.247,5.2,
20250712,3,3,1,703,24,1150,1,16,280,140,450,140,3610,4890,2690,17770,1060,240,1010,6,3,1,8,4,9,5,12,16,7,2,11,15,10,13,14,0,0,0.271,3.1,
20250712,10,12,2,5,17,1200,1,17,2250,590,970,180,29500,60920,53450,431050,7680,1610,4250,11,16,1,2,3,13,15,7,14,6,8,9,5,4,10,12,17,0,0.120,4.9,
20250712,10,11,2,16,24,1000,1,10,1210,410,930,590,15780,32670,40250,310750,3240,2320,3570,4,1,8,7,6,3,2,9,10,5,0,0,0,0,0,0,0,0,0.392,2.7,
20250712,10,10,2,10,24,1700,1,13,210,120,370,200,1650,2280,7940,29410,610,370,3250,1,13,9,3,5,12,8,2,11,10,6,7,4,0,0,0,0,0,0.330,2.1,
20250712,10,9,2,5,17,2600,1,11,190,110,220,130,1060,1500,1230,6460,480,210,710,1,5,7,3,11,4,9,2,6,8,10,0,0,0,0,0,0,0,0.311,1.9,
20250712,10,8,2,5,24,1700,1,16,6400,1240,280,320,28340,66680,52260,464040,7280,6220,1170,8,12,2,4,10,16,5,6,3,1,11,9,14,15,13,7,0,0,0.231,4.5,
20250712,10,7,1,703,17,2000,1,18,2320,330,110,1260,1850,6880,26960,231350,790,13030,2330,2,5,4,13,14,18,3,1,10,6,9,8,12,15,17,11,16,7,0.268,1.5,
20250712,10,6,1,703,17,1200,1,18,1100,270,200,410,3960,8320,17150,98850,1170,2560,1520,6,4,9,2,7,10,15,11,16,18,13,3,1,14,8,5,12,17,0.201,2.3,
20250712,10,2,1,703,17,1800,1,16,620,180,170,320,1500,2910,6890,31480,530,1160,1330,4,9,2,8,5,1,12,14,15,7,16,3,11,10,13,6,0,0,0.183,6.3,
20250712,10,1,0,703,17,1200,1,10,620,170,120,1110,640,1510,6250,31130,280,3240,2450,8,4,2,1,3,9,6,7,5,10,0,0,0,0,0,0,0,0,0.364,4.8,
20250712,3,12,2,5,24,1700,1,15,2910,780,260,300,14670,26820,36200,278410,5010,3690,1260,11,6,4,10,2,9,3,13,8,14,7,5,1,15,12,0,0,0,0.165,3.0,
20250712,3,11,2,999,17,1200,1,14,1030,380,420,440,8500,13160,28060,131570,2700,1600,2740,5,6,8,4,14,1,3,7,2,12,11,10,13,9,0,0,0,0,0.246,3.7,
20250712,3,9,2,10,17,2600,1,12,1200,320,180,150,3210,6360,2570,21660,960,750,350,7,3,5,8,1,2,11,4,10,9,6,12,0,0,0,0,0,0,0.173,7.4,
20250712,3,8,2,10,24,1700,1,15,220,130,500,180,3950,5910,7750,39950,1600,430,2790,1,7,10,5,3,11,2,4,15,13,9,6,12,14,8,0,0,0,0.284,2.2,
20250712,3,7,2,5,17,2000,1,15,460,180,1410,150,17670,27870,10030,91110,3650,320,2180,4,3,6,1,8,9,11,14,10,13,0,7,2,12,5,0,0,0,0.236,3.1,
20250712,2,1,1,703,17,1200,1,14,160,110,170,210,540,720,1710,4640,280,340,910,1,5,4,7,2,6,9,3,8,11,12,10,13,14,0,0,0,0,0.276,1.6,
20250712,2,2,1,703,24,1000,1,12,620,140,110,230,410,1150,1720,9410,180,1080,430,2,1,6,8,11,12,10,5,7,4,3,9,0,0,0,0,0,0,0.257,1.7,
20250712,2,3,1,703,17,1800,1,13,310,130,150,300,630,1070,1740,6910,250,580,790,1,0,5,2,7,10,12,4,3,6,9,8,11,0,0,0,0,0,0.178,3.1,
20250712,2,4,1,703,24,1700,1,14,350,160,190,330,740,1430,3070,13660,400,1050,970,1,6,5,10,2,7,14,12,3,8,13,4,11,9,0,0,0,0,0.250,3.5,
20250712,2,7,2,5,24,1700,1,10,840,230,130,480,990,3040,5700,34460,380,1620,940,2,7,10,1,5,6,3,4,8,9,0,0,0,0,0,0,0,0,0.417,2.0,
20250712,2,8,2,5,24,2400,1,11,300,160,1080,140,10580,16380,9380,48840,3280,250,3910,1,3,9,7,5,11,4,8,2,6,10,0,0,0,0,0,0,0,0.361,3.0,
20250712,2,9,2,5,17,2000,1,11,4720,730,160,160,9760,29800,10880,144300,2470,2450,350,11,6,2,3,1,5,7,10,9,4,8,0,0,0,0,0,0,0,0.297,2.8,
20250712,2,10,2,10,17,1200,1,11,300,160,220,240,1480,2170,3800,14120,540,580,950,8,3,1,10,6,9,5,2,7,4,11,0,0,0,0,0,0,0,0.238,4.8,
20250712,2,12,2,5,24,1000,1,12,210,130,1760,390,10530,10700,27160,107710,3280,690,7910,1,11,9,5,4,7,3,6,12,8,10,2,0,0,0,0,0,0,0.259,2.1,
20250712,3,2,1,703,24,1700,1,15,480,200,170,410,1470,2430,7480,28630,660,1700,1340,1,6,8,3,5,9,2,13,15,10,12,11,4,14,7,0,0,0,0.237,4.8,
20250712,3,4,1,703,17,2000,1,16,820,160,190,110,2350,5010,1080,14350,700,300,330,3,2,1,11,15,9,10,8,13,4,5,12,14,6,7,16,0,0,0.272,1.8,
20250713,3,1,0,703,17,1200,1,9,920,130,110,1370,250,1000,10280,68520,160,6210,2430,2,1,5,6,7,4,8,3,0,0,0,0,0,0,0,0,0,0,0.652,1.1,
20250713,3,2,1,703,24,1700,1,15,1360,370,220,640,2750,7320,18230,111320,990,3720,1610,7,1,8,5,3,2,6,9,12,10,13,15,4,14,11,0,0,0,0.279,2.7,
20250713,3,4,1,703,17,1200,1,16,480,190,730,140,12980,21630,9250,79000,3400,360,1710,3,1,4,2,5,10,9,8,12,13,7,16,11,6,15,14,0,0,0.180,3.0,
20250713,3,6,1,703,24,1700,1,15,370,120,110,150,380,970,520,3370,190,310,260,1,2,4,14,3,5,12,6,13,15,11,7,10,9,8,0,0,0,0.391,3.7,
20250713,3,7,2,5,17,1200,1,15,530,220,330,190,4450,7380,9110,54300,1210,840,1200,13,1,3,5,7,6,12,15,11,2,4,8,10,14,9,0,0,0,0.233,3.5,
20250713,3,8,2,5,24,1150,1,15,320,140,180,170,830,1670,1610,5710,330,430,530,1,10,4,2,6,3,5,7,14,9,13,8,11,12,15,0,0,0,0.229,3.2,
20250713,3,10,2,16,24,1700,1,15,7070,1470,330,470,22260,53150,115410,852280,6000,12290,1900,4,12,10,2,15,5,13,11,7,3,9,6,8,1,14,0,0,0,0.234,1.8,
20250713,3,12,2,10,17,1200,1,9,510,160,110,150,520,1250,630,4750,250,350,240,2,1,4,9,3,6,7,8,5,0,0,0,0,0,0,0,0,0,0.398,2.0,
20250713,2,10,2,10,24,1000,1,12,1570,320,150,540,1430,3870,15300,86350,510,4290,1220,7,2,8,1,3,9,6,12,4,10,5,11,0,0,0,0,0,0,0.305,3.9,
20250713,10,10,2,10,17,2000,1,9,1230,400,200,170,4200,8550,5280,45230,1420,1000,520,2,3,6,5,7,4,1,9,8,0,0,0,0,0,0,0,0,0,0.162,6.7,
20250713,10,12,2,5,17,1200,1,16,2440,750,920,610,32100,55180,128690,825590,8490,5430,6070,0,12,7,5,6,9,1,10,15,13,14,11,4,2,8,3,0,0,0.383,0.0,
20250713,10,11,2,999,24,1700,1,16,910,230,150,490,1450,3320,11020,55990,530,1940,1680,2,16,9,4,1,13,15,5,6,8,14,10,3,7,12,11,0,0,0.185,3.0,
